Date,spx
20/07/98,1184.099976
21/07/98,1165.069946
22/07/98,1164.079956
23/07/98,1139.75
24/07/98,1140.800049
27/07/98,1147.27002
28/07/98,1130.23999
29/07/98,1125.209961
30/07/98,1142.949951
31/07/98,1120.670044
03/08/98,1112.439941
04/08/98,1072.119995
05/08/98,1081.430054
06/08/98,1089.630005
07/08/98,1089.449951
10/08/98,1083.140015
11/08/98,1068.97998
12/08/98,1084.219971
13/08/98,1074.910034
14/08/98,1062.75
17/08/98,1083.670044
18/08/98,1101.199951
19/08/98,1098.060059
20/08/98,1091.599976
21/08/98,1081.23999
24/08/98,1088.140015
25/08/98,1092.849976
26/08/98,1084.189941
27/08/98,1042.589966
28/08/98,1027.140015
31/08/98,957.2800293
01/09/98,994.2600098
02/09/98,990.4799805
03/09/98,982.2600098
04/09/98,973.8900146
07/09/98,973.8900146
08/09/98,1023.460022
09/09/98,1006.200012
10/09/98,980.1900024
11/09/98,1009.059998
14/09/98,1029.719971
15/09/98,1037.680054
16/09/98,1045.47998
17/09/98,1018.869995
18/09/98,1020.090027
21/09/98,1023.890015
22/09/98,1029.630005
23/09/98,1066.089966
24/09/98,1042.719971
25/09/98,1044.75
28/09/98,1048.689941
29/09/98,1049.02002
30/09/98,1017.01001
01/10/98,986.3900146
02/10/98,1002.599976
05/10/98,988.5599976
06/10/98,984.5900269
07/10/98,970.6799927
08/10/98,959.4400024
09/10/98,984.3900146
12/10/98,997.710022
13/10/98,994.7999878
14/10/98,1005.530029
15/10/98,1047.48999
16/10/98,1056.420044
19/10/98,1062.390015
20/10/98,1063.930054
21/10/98,1069.920044
22/10/98,1078.47998
23/10/98,1070.670044
26/10/98,1072.319946
27/10/98,1065.339966
28/10/98,1068.089966
29/10/98,1085.930054
30/10/98,1098.670044
02/11/98,1111.599976
03/11/98,1110.839966
04/11/98,1118.670044
05/11/98,1133.849976
06/11/98,1141.01001
09/11/98,1130.199951
10/11/98,1128.26001
11/11/98,1120.969971
12/11/98,1117.689941
13/11/98,1125.719971
16/11/98,1135.869995
17/11/98,1139.319946
18/11/98,1144.47998
19/11/98,1152.609985
20/11/98,1163.550049
23/11/98,1188.209961
24/11/98,1182.98999
25/11/98,1186.869995
26/11/98,1186.869995
27/11/98,1192.329956
30/11/98,1163.630005
01/12/98,1175.280029
02/12/98,1171.25
03/12/98,1150.140015
04/12/98,1176.73999
07/12/98,1187.699951
08/12/98,1181.380005
09/12/98,1183.48999
10/12/98,1165.02002
11/12/98,1166.459961
14/12/98,1141.199951
15/12/98,1162.829956
16/12/98,1161.939941
17/12/98,1179.97998
18/12/98,1188.030029
21/12/98,1202.839966
22/12/98,1203.569946
23/12/98,1228.540039
24/12/98,1226.27002
25/12/98,1226.27002
28/12/98,1225.48999
29/12/98,1241.810059
30/12/98,1231.930054
31/12/98,1229.22998
01/01/99,1229.22998
04/01/99,1228.099976
05/01/99,1244.780029
06/01/99,1272.339966
07/01/99,1269.72998
08/01/99,1275.089966
11/01/99,1263.880005
12/01/99,1239.51001
13/01/99,1234.400024
14/01/99,1212.189941
15/01/99,1243.26001
18/01/99,1243.26001
19/01/99,1252
20/01/99,1256.619995
21/01/99,1235.160034
22/01/99,1225.189941
25/01/99,1233.97998
26/01/99,1252.310059
27/01/99,1243.170044
28/01/99,1265.369995
29/01/99,1279.640015
01/02/99,1273
02/02/99,1261.98999
03/02/99,1272.069946
04/02/99,1248.48999
05/02/99,1239.400024
08/02/99,1243.77002
09/02/99,1216.140015
10/02/99,1223.550049
11/02/99,1254.040039
12/02/99,1230.130005
15/02/99,1230.130005
16/02/99,1241.869995
17/02/99,1224.030029
18/02/99,1237.280029
19/02/99,1239.219971
22/02/99,1272.140015
23/02/99,1271.180054
24/02/99,1253.410034
25/02/99,1245.02002
26/02/99,1238.329956
01/03/99,1236.160034
02/03/99,1225.5
03/03/99,1227.699951
04/03/99,1246.640015
05/03/99,1275.469971
08/03/99,1282.72998
09/03/99,1279.839966
10/03/99,1286.839966
11/03/99,1297.680054
12/03/99,1294.589966
15/03/99,1307.26001
16/03/99,1306.380005
17/03/99,1297.819946
18/03/99,1316.550049
19/03/99,1299.290039
22/03/99,1297.01001
23/03/99,1262.140015
24/03/99,1268.589966
25/03/99,1289.98999
26/03/99,1282.800049
29/03/99,1310.170044
30/03/99,1300.75
31/03/99,1286.369995
01/04/99,1293.719971
02/04/99,1293.719971
05/04/99,1321.119995
06/04/99,1317.890015
07/04/99,1326.890015
08/04/99,1343.97998
09/04/99,1348.349976
12/04/99,1358.630005
13/04/99,1349.819946
14/04/99,1328.439941
15/04/99,1322.849976
16/04/99,1319
19/04/99,1289.47998
20/04/99,1306.170044
21/04/99,1336.119995
22/04/99,1358.819946
23/04/99,1356.849976
26/04/99,1360.040039
27/04/99,1362.800049
28/04/99,1350.910034
29/04/99,1342.829956
30/04/99,1335.180054
03/05/99,1354.630005
04/05/99,1332
05/05/99,1347.310059
06/05/99,1332.050049
07/05/99,1345
10/05/99,1340.300049
11/05/99,1355.609985
12/05/99,1364
13/05/99,1367.560059
14/05/99,1337.800049
17/05/99,1339.48999
18/05/99,1333.319946
19/05/99,1344.22998
20/05/99,1338.829956
21/05/99,1330.290039
24/05/99,1306.650024
25/05/99,1284.400024
26/05/99,1304.76001
27/05/99,1281.410034
28/05/99,1301.839966
31/05/99,1301.839966
01/06/99,1294.26001
02/06/99,1294.810059
03/06/99,1299.540039
04/06/99,1327.75
07/06/99,1334.52002
08/06/99,1317.329956
09/06/99,1318.640015
10/06/99,1302.819946
11/06/99,1293.640015
14/06/99,1294
15/06/99,1301.160034
16/06/99,1330.410034
17/06/99,1339.900024
18/06/99,1342.839966
21/06/99,1349
22/06/99,1335.880005
23/06/99,1333.060059
24/06/99,1315.780029
25/06/99,1315.310059
28/06/99,1331.349976
29/06/99,1351.449951
30/06/99,1372.709961
01/07/99,1380.959961
02/07/99,1391.219971
05/07/99,1391.219971
06/07/99,1388.119995
07/07/99,1395.859985
08/07/99,1394.420044
09/07/99,1403.280029
12/07/99,1399.099976
13/07/99,1393.560059
14/07/99,1398.170044
15/07/99,1409.619995
16/07/99,1418.780029
19/07/99,1407.650024
20/07/99,1377.099976
21/07/99,1379.290039
22/07/99,1360.969971
23/07/99,1356.939941
26/07/99,1347.76001
27/07/99,1362.839966
28/07/99,1365.400024
29/07/99,1341.030029
30/07/99,1328.719971
02/08/99,1328.050049
03/08/99,1322.180054
04/08/99,1305.329956
05/08/99,1313.709961
06/08/99,1300.290039
09/08/99,1297.800049
10/08/99,1281.430054
11/08/99,1301.930054
12/08/99,1298.160034
13/08/99,1327.680054
16/08/99,1330.77002
17/08/99,1344.160034
18/08/99,1332.839966
19/08/99,1323.589966
20/08/99,1336.609985
23/08/99,1360.219971
24/08/99,1363.5
25/08/99,1381.790039
26/08/99,1362.01001
27/08/99,1348.27002
30/08/99,1324.02002
31/08/99,1320.410034
01/09/99,1331.069946
02/09/99,1319.109985
03/09/99,1357.23999
06/09/99,1357.23999
07/09/99,1350.449951
08/09/99,1344.150024
09/09/99,1347.660034
10/09/99,1351.660034
13/09/99,1344.130005
14/09/99,1336.290039
15/09/99,1317.969971
16/09/99,1318.47998
17/09/99,1335.420044
20/09/99,1335.530029
21/09/99,1307.579956
22/09/99,1310.51001
23/09/99,1280.410034
24/09/99,1277.359985
27/09/99,1283.310059
28/09/99,1282.199951
29/09/99,1268.369995
30/09/99,1282.709961
01/10/99,1282.810059
04/10/99,1304.599976
05/10/99,1301.349976
06/10/99,1325.400024
07/10/99,1317.640015
08/10/99,1336.02002
11/10/99,1335.209961
12/10/99,1313.040039
13/10/99,1285.550049
14/10/99,1283.420044
15/10/99,1247.410034
18/10/99,1254.130005
19/10/99,1261.319946
20/10/99,1289.430054
21/10/99,1283.609985
22/10/99,1301.650024
25/10/99,1293.630005
26/10/99,1281.910034
27/10/99,1296.709961
28/10/99,1342.439941
29/10/99,1362.930054
01/11/99,1354.119995
02/11/99,1347.73999
03/11/99,1354.930054
04/11/99,1362.640015
05/11/99,1370.22998
08/11/99,1377.01001
09/11/99,1365.280029
10/11/99,1373.459961
11/11/99,1381.459961
12/11/99,1396.060059
15/11/99,1394.390015
16/11/99,1420.069946
17/11/99,1410.709961
18/11/99,1424.939941
19/11/99,1422
22/11/99,1420.939941
23/11/99,1404.640015
24/11/99,1417.079956
25/11/99,1417.079956
26/11/99,1416.619995
29/11/99,1407.829956
30/11/99,1388.910034
01/12/99,1397.719971
02/12/99,1409.040039
03/12/99,1433.300049
06/12/99,1423.329956
07/12/99,1409.170044
08/12/99,1403.880005
09/12/99,1408.109985
10/12/99,1417.040039
13/12/99,1415.219971
14/12/99,1403.170044
15/12/99,1413.329956
16/12/99,1418.780029
17/12/99,1421.030029
20/12/99,1418.089966
21/12/99,1433.430054
22/12/99,1436.130005
23/12/99,1458.339966
24/12/99,1458.339966
27/12/99,1457.099976
28/12/99,1457.660034
29/12/99,1463.459961
30/12/99,1464.469971
31/12/99,1469.25
03/01/00,1455.219971
04/01/00,1399.420044
05/01/00,1402.109985
06/01/00,1403.449951
07/01/00,1441.469971
10/01/00,1457.599976
11/01/00,1438.560059
12/01/00,1432.25
13/01/00,1449.680054
14/01/00,1465.150024
17/01/00,1465.150024
18/01/00,1455.140015
19/01/00,1455.900024
20/01/00,1445.569946
21/01/00,1441.359985
24/01/00,1401.530029
25/01/00,1410.030029
26/01/00,1404.089966
27/01/00,1398.560059
28/01/00,1360.160034
31/01/00,1394.459961
01/02/00,1409.280029
02/02/00,1409.119995
03/02/00,1424.969971
04/02/00,1424.369995
07/02/00,1424.23999
08/02/00,1441.719971
09/02/00,1411.709961
10/02/00,1416.829956
11/02/00,1387.119995
14/02/00,1389.939941
15/02/00,1402.050049
16/02/00,1387.670044
17/02/00,1388.26001
18/02/00,1346.089966
21/02/00,1346.089966
22/02/00,1352.170044
23/02/00,1360.689941
24/02/00,1353.430054
25/02/00,1333.359985
28/02/00,1348.050049
29/02/00,1366.420044
01/03/00,1379.189941
02/03/00,1381.76001
03/03/00,1409.170044
06/03/00,1391.280029
07/03/00,1355.619995
08/03/00,1366.699951
09/03/00,1401.689941
10/03/00,1395.069946
13/03/00,1383.619995
14/03/00,1359.150024
15/03/00,1392.140015
16/03/00,1458.469971
17/03/00,1464.469971
20/03/00,1456.630005
21/03/00,1493.869995
22/03/00,1500.640015
23/03/00,1527.349976
24/03/00,1527.459961
27/03/00,1523.859985
28/03/00,1507.72998
29/03/00,1508.52002
30/03/00,1487.920044
31/03/00,1498.579956
03/04/00,1505.969971
04/04/00,1494.72998
05/04/00,1487.369995
06/04/00,1501.339966
07/04/00,1516.349976
10/04/00,1504.459961
11/04/00,1500.589966
12/04/00,1467.170044
13/04/00,1440.51001
14/04/00,1356.560059
17/04/00,1401.439941
18/04/00,1441.609985
19/04/00,1427.469971
20/04/00,1434.540039
21/04/00,1434.540039
24/04/00,1429.859985
25/04/00,1477.439941
26/04/00,1460.98999
27/04/00,1464.920044
28/04/00,1452.430054
01/05/00,1468.25
02/05/00,1446.290039
03/05/00,1415.099976
04/05/00,1409.569946
05/05/00,1432.630005
08/05/00,1424.170044
09/05/00,1412.140015
10/05/00,1383.050049
11/05/00,1407.810059
12/05/00,1420.959961
15/05/00,1452.359985
16/05/00,1466.040039
17/05/00,1447.800049
18/05/00,1437.209961
19/05/00,1406.949951
22/05/00,1400.719971
23/05/00,1373.859985
24/05/00,1399.050049
25/05/00,1381.52002
26/05/00,1378.02002
29/05/00,1378.02002
30/05/00,1422.449951
31/05/00,1420.599976
01/06/00,1448.810059
02/06/00,1477.26001
05/06/00,1467.630005
06/06/00,1457.839966
07/06/00,1471.359985
08/06/00,1461.670044
09/06/00,1456.949951
12/06/00,1446
13/06/00,1469.439941
14/06/00,1470.540039
15/06/00,1478.72998
16/06/00,1464.459961
19/06/00,1486
20/06/00,1475.949951
21/06/00,1479.130005
22/06/00,1452.180054
23/06/00,1441.47998
26/06/00,1455.310059
27/06/00,1450.550049
28/06/00,1454.819946
29/06/00,1442.390015
30/06/00,1454.599976
03/07/00,1469.540039
04/07/00,1469.540039
05/07/00,1446.22998
06/07/00,1456.670044
07/07/00,1478.900024
10/07/00,1475.619995
11/07/00,1480.880005
12/07/00,1492.920044
13/07/00,1495.839966
14/07/00,1509.97998
17/07/00,1510.48999
18/07/00,1493.73999
19/07/00,1481.959961
20/07/00,1495.569946
21/07/00,1480.189941
24/07/00,1464.290039
25/07/00,1474.469971
26/07/00,1452.420044
27/07/00,1449.619995
28/07/00,1419.890015
31/07/00,1430.829956
01/08/00,1438.099976
02/08/00,1438.699951
03/08/00,1452.560059
04/08/00,1462.930054
07/08/00,1479.319946
08/08/00,1482.800049
09/08/00,1472.869995
10/08/00,1460.25
11/08/00,1471.839966
14/08/00,1491.560059
15/08/00,1484.430054
16/08/00,1479.849976
17/08/00,1496.069946
18/08/00,1491.719971
21/08/00,1499.47998
22/08/00,1498.130005
23/08/00,1505.969971
24/08/00,1508.310059
25/08/00,1506.449951
28/08/00,1514.089966
29/08/00,1509.839966
30/08/00,1502.589966
31/08/00,1517.680054
01/09/00,1520.77002
04/09/00,1520.77002
05/09/00,1507.079956
06/09/00,1492.25
07/09/00,1502.51001
08/09/00,1494.5
11/09/00,1489.26001
12/09/00,1481.98999
13/09/00,1484.910034
14/09/00,1480.869995
15/09/00,1465.810059
18/09/00,1444.51001
19/09/00,1459.900024
20/09/00,1451.339966
21/09/00,1449.050049
22/09/00,1448.719971
25/09/00,1439.030029
26/09/00,1427.209961
27/09/00,1426.569946
28/09/00,1458.290039
29/09/00,1436.51001
02/10/00,1436.22998
03/10/00,1426.459961
04/10/00,1434.319946
05/10/00,1436.280029
06/10/00,1408.98999
09/10/00,1402.030029
10/10/00,1387.02002
11/10/00,1364.589966
12/10/00,1329.780029
13/10/00,1374.170044
16/10/00,1374.619995
17/10/00,1349.969971
18/10/00,1342.130005
19/10/00,1388.76001
20/10/00,1396.930054
23/10/00,1395.780029
24/10/00,1398.130005
25/10/00,1364.900024
26/10/00,1364.439941
27/10/00,1379.579956
30/10/00,1398.660034
31/10/00,1429.400024
01/11/00,1421.219971
02/11/00,1428.319946
03/11/00,1426.689941
06/11/00,1432.189941
07/11/00,1431.869995
08/11/00,1409.280029
09/11/00,1400.140015
10/11/00,1365.97998
13/11/00,1351.26001
14/11/00,1382.949951
15/11/00,1389.810059
16/11/00,1372.319946
17/11/00,1367.719971
20/11/00,1342.619995
21/11/00,1347.349976
22/11/00,1322.359985
23/11/00,1322.359985
24/11/00,1341.77002
27/11/00,1348.969971
28/11/00,1336.089966
29/11/00,1341.930054
30/11/00,1314.949951
01/12/00,1315.22998
04/12/00,1324.969971
05/12/00,1376.540039
06/12/00,1351.459961
07/12/00,1343.550049
08/12/00,1369.890015
11/12/00,1380.199951
12/12/00,1371.180054
13/12/00,1359.98999
14/12/00,1340.930054
15/12/00,1312.150024
18/12/00,1322.73999
19/12/00,1305.599976
20/12/00,1264.73999
21/12/00,1274.859985
22/12/00,1305.949951
25/12/00,1305.949951
26/12/00,1315.189941
27/12/00,1328.920044
28/12/00,1334.219971
29/12/00,1320.280029
01/01/01,1320.280029
02/01/01,1283.27002
03/01/01,1347.560059
04/01/01,1333.339966
05/01/01,1298.349976
08/01/01,1295.859985
09/01/01,1300.800049
10/01/01,1313.27002
11/01/01,1326.819946
12/01/01,1318.550049
15/01/01,1318.550049
16/01/01,1326.650024
17/01/01,1329.469971
18/01/01,1347.969971
19/01/01,1342.540039
22/01/01,1342.900024
23/01/01,1360.400024
24/01/01,1364.300049
25/01/01,1357.51001
26/01/01,1354.949951
29/01/01,1364.170044
30/01/01,1373.72998
31/01/01,1366.01001
01/02/01,1373.469971
02/02/01,1349.469971
05/02/01,1354.310059
06/02/01,1352.26001
07/02/01,1340.890015
08/02/01,1332.530029
09/02/01,1314.76001
12/02/01,1330.310059
13/02/01,1318.800049
14/02/01,1315.920044
15/02/01,1326.609985
16/02/01,1301.530029
19/02/01,1301.530029
20/02/01,1278.939941
21/02/01,1255.27002
22/02/01,1252.819946
23/02/01,1245.859985
26/02/01,1267.650024
27/02/01,1257.939941
28/02/01,1239.939941
01/03/01,1241.22998
02/03/01,1234.180054
05/03/01,1241.410034
06/03/01,1253.800049
07/03/01,1261.890015
08/03/01,1264.73999
09/03/01,1233.420044
12/03/01,1180.160034
13/03/01,1197.660034
14/03/01,1166.709961
15/03/01,1173.560059
16/03/01,1150.530029
19/03/01,1170.810059
20/03/01,1142.619995
21/03/01,1122.140015
22/03/01,1117.579956
23/03/01,1139.829956
26/03/01,1152.689941
27/03/01,1182.170044
28/03/01,1153.290039
29/03/01,1147.949951
30/03/01,1160.329956
02/04/01,1145.869995
03/04/01,1106.459961
04/04/01,1103.25
05/04/01,1151.439941
06/04/01,1128.430054
09/04/01,1137.589966
10/04/01,1168.380005
11/04/01,1165.890015
12/04/01,1183.5
13/04/01,1183.5
16/04/01,1179.680054
17/04/01,1191.810059
18/04/01,1238.160034
19/04/01,1253.689941
20/04/01,1242.97998
23/04/01,1224.359985
24/04/01,1209.469971
25/04/01,1228.75
26/04/01,1234.52002
27/04/01,1253.050049
30/04/01,1249.459961
01/05/01,1266.439941
02/05/01,1267.430054
03/05/01,1248.579956
04/05/01,1266.609985
07/05/01,1263.51001
08/05/01,1261.199951
09/05/01,1255.540039
10/05/01,1255.180054
11/05/01,1245.670044
14/05/01,1248.920044
15/05/01,1249.439941
16/05/01,1284.98999
17/05/01,1288.48999
18/05/01,1291.959961
21/05/01,1312.829956
22/05/01,1309.380005
23/05/01,1289.050049
24/05/01,1293.170044
25/05/01,1277.890015
28/05/01,1277.890015
29/05/01,1267.930054
30/05/01,1248.079956
31/05/01,1255.819946
01/06/01,1260.670044
04/06/01,1267.109985
05/06/01,1283.569946
06/06/01,1270.030029
07/06/01,1276.959961
08/06/01,1264.959961
11/06/01,1254.390015
12/06/01,1255.849976
13/06/01,1241.599976
14/06/01,1219.869995
15/06/01,1214.359985
18/06/01,1208.430054
19/06/01,1212.579956
20/06/01,1223.140015
21/06/01,1237.040039
22/06/01,1225.349976
25/06/01,1218.599976
26/06/01,1216.76001
27/06/01,1211.069946
28/06/01,1226.199951
29/06/01,1224.380005
02/07/01,1236.719971
03/07/01,1234.449951
04/07/01,1234.449951
05/07/01,1219.23999
06/07/01,1190.589966
09/07/01,1198.780029
10/07/01,1181.52002
11/07/01,1180.180054
12/07/01,1208.140015
13/07/01,1215.680054
16/07/01,1202.449951
17/07/01,1214.439941
18/07/01,1207.709961
19/07/01,1215.02002
20/07/01,1210.849976
23/07/01,1191.030029
24/07/01,1171.650024
25/07/01,1190.48999
26/07/01,1202.930054
27/07/01,1205.819946
30/07/01,1204.52002
31/07/01,1211.22998
01/08/01,1215.930054
02/08/01,1220.75
03/08/01,1214.349976
06/08/01,1200.47998
07/08/01,1204.400024
08/08/01,1183.530029
09/08/01,1183.430054
10/08/01,1190.160034
13/08/01,1191.290039
14/08/01,1186.72998
15/08/01,1178.02002
16/08/01,1181.660034
17/08/01,1161.969971
20/08/01,1171.410034
21/08/01,1157.26001
22/08/01,1165.310059
23/08/01,1162.089966
24/08/01,1184.930054
27/08/01,1179.209961
28/08/01,1161.51001
29/08/01,1148.560059
30/08/01,1129.030029
31/08/01,1133.579956
03/09/01,1133.579956
04/09/01,1132.939941
05/09/01,1131.73999
06/09/01,1106.400024
07/09/01,1085.780029
10/09/01,1092.540039
11/09/01,1092.540039
12/09/01,1092.540039
13/09/01,1092.540039
14/09/01,1092.540039
17/09/01,1038.77002
18/09/01,1032.73999
19/09/01,1016.099976
20/09/01,984.539978
21/09/01,965.7999878
24/09/01,1003.450012
25/09/01,1012.27002
26/09/01,1007.039978
27/09/01,1018.609985
28/09/01,1040.939941
01/10/01,1038.550049
02/10/01,1051.329956
03/10/01,1072.280029
04/10/01,1069.630005
05/10/01,1071.380005
08/10/01,1062.439941
09/10/01,1056.75
10/10/01,1080.98999
11/10/01,1097.430054
12/10/01,1091.650024
15/10/01,1089.97998
16/10/01,1097.540039
17/10/01,1077.089966
18/10/01,1068.609985
19/10/01,1073.47998
22/10/01,1089.900024
23/10/01,1084.780029
24/10/01,1085.199951
25/10/01,1100.089966
26/10/01,1104.609985
29/10/01,1078.300049
30/10/01,1059.790039
31/10/01,1059.780029
01/11/01,1084.099976
02/11/01,1087.199951
05/11/01,1102.839966
06/11/01,1118.859985
07/11/01,1115.800049
08/11/01,1118.540039
09/11/01,1120.310059
12/11/01,1118.329956
13/11/01,1139.089966
14/11/01,1141.209961
15/11/01,1142.23999
16/11/01,1138.650024
19/11/01,1151.060059
20/11/01,1142.660034
21/11/01,1137.030029
22/11/01,1137.030029
23/11/01,1150.339966
26/11/01,1157.420044
27/11/01,1149.5
28/11/01,1128.52002
29/11/01,1140.199951
30/11/01,1139.449951
03/12/01,1129.900024
04/12/01,1144.800049
05/12/01,1170.349976
06/12/01,1167.099976
07/12/01,1158.310059
10/12/01,1139.930054
11/12/01,1136.76001
12/12/01,1137.069946
13/12/01,1119.380005
14/12/01,1123.089966
17/12/01,1134.359985
18/12/01,1142.920044
19/12/01,1149.560059
20/12/01,1139.930054
21/12/01,1144.890015
24/12/01,1144.650024
25/12/01,1144.650024
26/12/01,1149.369995
27/12/01,1157.130005
28/12/01,1161.02002
31/12/01,1148.079956
01/01/02,1148.079956
02/01/02,1154.670044
03/01/02,1165.27002
04/01/02,1172.51001
07/01/02,1164.890015
08/01/02,1160.709961
09/01/02,1155.140015
10/01/02,1156.550049
11/01/02,1145.599976
14/01/02,1138.410034
15/01/02,1146.189941
16/01/02,1127.569946
17/01/02,1138.880005
18/01/02,1127.579956
21/01/02,1127.579956
22/01/02,1119.310059
23/01/02,1128.180054
24/01/02,1132.150024
25/01/02,1133.280029
28/01/02,1133.060059
29/01/02,1100.640015
30/01/02,1113.569946
31/01/02,1130.199951
01/02/02,1122.199951
04/02/02,1094.439941
05/02/02,1090.02002
06/02/02,1083.51001
07/02/02,1080.170044
08/02/02,1096.219971
11/02/02,1111.939941
12/02/02,1107.5
13/02/02,1118.51001
14/02/02,1116.47998
15/02/02,1104.180054
18/02/02,1104.180054
19/02/02,1083.339966
20/02/02,1097.97998
21/02/02,1080.949951
22/02/02,1089.839966
25/02/02,1109.430054
26/02/02,1109.380005
27/02/02,1109.890015
28/02/02,1106.72998
01/03/02,1131.780029
04/03/02,1153.839966
05/03/02,1146.140015
06/03/02,1162.77002
07/03/02,1157.540039
08/03/02,1164.310059
11/03/02,1168.26001
12/03/02,1165.579956
13/03/02,1154.089966
14/03/02,1153.040039
15/03/02,1166.160034
18/03/02,1165.550049
19/03/02,1170.290039
20/03/02,1151.849976
21/03/02,1153.589966
22/03/02,1148.699951
25/03/02,1131.869995
26/03/02,1138.48999
27/03/02,1144.579956
28/03/02,1147.390015
29/03/02,1147.390015
01/04/02,1146.540039
02/04/02,1136.76001
03/04/02,1125.400024
04/04/02,1126.339966
05/04/02,1122.72998
08/04/02,1125.290039
09/04/02,1117.800049
10/04/02,1130.469971
11/04/02,1103.689941
12/04/02,1111.01001
15/04/02,1102.550049
16/04/02,1128.369995
17/04/02,1126.069946
18/04/02,1124.469971
19/04/02,1125.170044
22/04/02,1107.829956
23/04/02,1100.959961
24/04/02,1093.140015
25/04/02,1091.47998
26/04/02,1076.319946
29/04/02,1065.449951
30/04/02,1076.920044
01/05/02,1086.459961
02/05/02,1084.560059
03/05/02,1073.430054
06/05/02,1052.670044
07/05/02,1049.48999
08/05/02,1088.849976
09/05/02,1073.01001
10/05/02,1054.98999
13/05/02,1074.560059
14/05/02,1097.280029
15/05/02,1091.069946
16/05/02,1098.22998
17/05/02,1106.589966
20/05/02,1091.880005
21/05/02,1079.880005
22/05/02,1086.02002
23/05/02,1097.079956
24/05/02,1083.819946
27/05/02,1083.819946
28/05/02,1074.550049
29/05/02,1067.660034
30/05/02,1064.660034
31/05/02,1067.140015
03/06/02,1040.680054
04/06/02,1040.689941
05/06/02,1049.900024
06/06/02,1029.150024
07/06/02,1027.530029
10/06/02,1030.73999
11/06/02,1013.599976
12/06/02,1020.26001
13/06/02,1009.559998
14/06/02,1007.27002
17/06/02,1036.170044
18/06/02,1037.140015
19/06/02,1019.98999
20/06/02,1006.289978
21/06/02,989.1400146
24/06/02,992.7199707
25/06/02,976.1400146
26/06/02,973.5300293
27/06/02,990.6400146
28/06/02,989.8200073
01/07/02,968.6500244
02/07/02,948.0900269
03/07/02,953.9899902
04/07/02,953.9899902
05/07/02,989.0300293
08/07/02,976.9799805
09/07/02,952.8300171
10/07/02,920.4699707
11/07/02,927.3699951
12/07/02,921.3900146
15/07/02,917.9299927
16/07/02,900.9400024
17/07/02,906.039978
18/07/02,881.5599976
19/07/02,847.75
22/07/02,819.8499756
23/07/02,797.7000122
24/07/02,843.4299927
25/07/02,838.6799927
26/07/02,852.8400269
29/07/02,898.960022
30/07/02,902.7800293
31/07/02,911.6199951
01/08/02,884.6599731
02/08/02,864.2399902
05/08/02,834.5999756
06/08/02,859.5700073
07/08/02,876.7700195
08/08/02,905.460022
09/08/02,908.6400146
12/08/02,903.7999878
13/08/02,884.210022
14/08/02,919.6199951
15/08/02,930.25
16/08/02,928.7700195
19/08/02,950.7000122
20/08/02,937.4299927
21/08/02,949.3599854
22/08/02,962.7000122
23/08/02,940.8599854
26/08/02,947.9500122
27/08/02,934.8200073
28/08/02,917.8699951
29/08/02,917.7999878
30/08/02,916.0700073
02/09/02,916.0700073
03/09/02,878.0200195
04/09/02,893.4000244
05/09/02,879.1500244
06/09/02,893.9199829
09/09/02,902.960022
10/09/02,909.5800171
11/09/02,909.4500122
12/09/02,886.9099731
13/09/02,889.8099976
16/09/02,891.0999756
17/09/02,873.5200195
18/09/02,869.460022
19/09/02,843.3200073
20/09/02,845.3900146
23/09/02,833.7000122
24/09/02,819.289978
25/09/02,839.6599731
26/09/02,854.9500122
27/09/02,827.3699951
30/09/02,815.2800293
01/10/02,847.9099731
02/10/02,827.9099731
03/10/02,818.9500122
04/10/02,800.5800171
07/10/02,785.2800293
08/10/02,798.5499878
09/10/02,776.7600098
10/10/02,803.9199829
11/10/02,835.3200073
14/10/02,841.4400024
15/10/02,881.2700195
16/10/02,860.0200195
17/10/02,879.2000122
18/10/02,884.3900146
21/10/02,899.7199707
22/10/02,890.1599731
23/10/02,896.1400146
24/10/02,882.5
25/10/02,897.6500244
28/10/02,890.2299805
29/10/02,882.1500244
30/10/02,890.710022
31/10/02,885.7600098
01/11/02,900.960022
04/11/02,908.3499756
05/11/02,915.3900146
06/11/02,923.7600098
07/11/02,902.6500244
08/11/02,894.7399902
11/11/02,876.1900024
12/11/02,882.9500122
13/11/02,882.5300293
14/11/02,904.2700195
15/11/02,909.8300171
18/11/02,900.3599854
19/11/02,896.7399902
20/11/02,914.1500244
21/11/02,933.7600098
22/11/02,930.5499878
25/11/02,932.8699951
26/11/02,913.3099976
27/11/02,938.8699951
28/11/02,938.8699951
29/11/02,936.3099976
02/12/02,934.5300293
03/12/02,920.75
04/12/02,917.5800171
05/12/02,906.5499878
06/12/02,912.2299805
09/12/02,892
10/12/02,904.4500122
11/12/02,904.960022
12/12/02,901.5800171
13/12/02,889.4799805
16/12/02,910.4000244
17/12/02,902.9899902
18/12/02,891.1199951
19/12/02,884.25
20/12/02,895.7600098
23/12/02,897.3800049
24/12/02,892.4699707
25/12/02,892.4699707
26/12/02,889.6599731
27/12/02,875.4000244
30/12/02,879.3900146
31/12/02,879.8200073
01/01/03,879.8200073
02/01/03,909.0300293
03/01/03,908.5900269
06/01/03,929.0100098
07/01/03,922.9299927
08/01/03,909.9299927
09/01/03,927.5700073
10/01/03,927.5700073
13/01/03,926.2600098
14/01/03,931.6599731
